Year,District.Code,District.Name,Neighborhood.Code,Neighborhood.Name,Gender,Age,Population
2013,10,Sant Martí,65,el Clot,Male,0-4,116
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,0-4,74
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,0-4,50
2013,10,Sant Martí,68,el Poblenou,Male,0-4,181
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,0-4,116
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,0-4,131
2013,10,Sant Martí,71,Provençals del Poblenou,Male,0-4,103
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,0-4,113
2013,10,Sant Martí,73,la Verneda i la Pau,Male,0-4,110
2013,1,Ciutat Vella,1,el Raval,Male,0-4,243
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,0-4,60
2013,1,Ciutat Vella,3,la Barceloneta,Male,0-4,64
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,0-4,91
2013,2,Eixample,5,el Fort Pienc,Male,0-4,148
2013,2,Eixample,6,la Sagrada Família,Male,0-4,188
2013,2,Eixample,7,la Dreta de l'Eixample,Male,0-4,182
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,0-4,148
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,0-4,223
2013,2,Eixample,10,Sant Antoni,Male,0-4,136
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,0-4,185
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,0-4,4
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,0-4,154
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,0-4,46
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,0-4,64
2013,3,Sants-Montjuïc,16,la Bordeta,Male,0-4,73
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,0-4,88
2013,3,Sants-Montjuïc,18,Sants,Male,0-4,162
2013,4,Les Corts,19,les Corts,Male,0-4,202
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,0-4,88
2013,4,Les Corts,21,Pedralbes,Male,0-4,48
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,0-4,24
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,0-4,143
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,0-4,95
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,0-4,119
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,0-4,211
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,0-4,157
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,0-4,63
2013,6,Gràcia,29,el Coll,Male,0-4,42
2013,6,Gràcia,30,la Salut,Male,0-4,50
2013,6,Gràcia,31,la Vila de Gràcia,Male,0-4,237
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,0-4,151
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,0-4,114
2013,7,Horta-Guinardó,34,Can Baró,Male,0-4,38
2013,7,Horta-Guinardó,35,el Guinardó,Male,0-4,158
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,0-4,40
2013,7,Horta-Guinardó,37,el Carmel,Male,0-4,149
2013,7,Horta-Guinardó,38,la Teixonera,Male,0-4,49
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,0-4,24
2013,7,Horta-Guinardó,40,Montbau,Male,0-4,26
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,0-4,11
2013,7,Horta-Guinardó,42,la Clota,Male,0-4,4
2013,7,Horta-Guinardó,43,Horta,Male,0-4,104
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,0-4,82
2013,8,Nou Barris,45,Porta,Male,0-4,93
2013,8,Nou Barris,46,el Turó de la Peira,Male,0-4,67
2013,8,Nou Barris,47,Can Peguera,Male,0-4,9
2013,8,Nou Barris,48,la Guineueta,Male,0-4,57
2013,8,Nou Barris,49,Canyelles,Male,0-4,29
2013,8,Nou Barris,50,les Roquetes,Male,0-4,89
2013,8,Nou Barris,51,Verdun,Male,0-4,60
2013,8,Nou Barris,52,la Prosperitat,Male,0-4,130
2013,8,Nou Barris,53,la Trinitat Nova,Male,0-4,31
2013,8,Nou Barris,54,Torre Baró,Male,0-4,11
2013,8,Nou Barris,55,Ciutat Meridiana,Male,0-4,57
2013,8,Nou Barris,56,Vallbona,Male,0-4,7
2013,9,Sant Andreu,57,la Trinitat Vella,Male,0-4,68
2013,9,Sant Andreu,58,Baró de Viver,Male,0-4,22
2013,9,Sant Andreu,59,el Bon Pastor,Male,0-4,95
2013,9,Sant Andreu,60,Sant Andreu,Male,0-4,276
2013,9,Sant Andreu,61,la Sagrera,Male,0-4,136
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,0-4,52
2013,9,Sant Andreu,63,Navas,Male,0-4,98
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,0-4,159
2013,10,Sant Martí,65,el Clot,Male,0-4,106
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,0-4,66
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,0-4,53
2013,10,Sant Martí,68,el Poblenou,Male,0-4,178
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,0-4,94
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,0-4,137
2013,10,Sant Martí,71,Provençals del Poblenou,Male,0-4,98
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,0-4,110
2013,10,Sant Martí,73,la Verneda i la Pau,Male,0-4,136
2013,1,Ciutat Vella,1,el Raval,Male,0-4,252
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,0-4,54
2013,1,Ciutat Vella,3,la Barceloneta,Male,0-4,53
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,0-4,95
2013,2,Eixample,5,el Fort Pienc,Male,0-4,132
2013,2,Eixample,6,la Sagrada Família,Male,0-4,200
2013,2,Eixample,7,la Dreta de l'Eixample,Male,0-4,202
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,0-4,165
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,0-4,218
2013,2,Eixample,10,Sant Antoni,Male,0-4,147
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,0-4,187
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,0-4,2
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,0-4,144
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,0-4,39
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,0-4,57
2013,3,Sants-Montjuïc,16,la Bordeta,Male,0-4,77
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,0-4,90
2013,3,Sants-Montjuïc,18,Sants,Male,0-4,177
2013,4,Les Corts,19,les Corts,Male,0-4,196
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,0-4,97
2013,4,Les Corts,21,Pedralbes,Male,0-4,51
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,0-4,29
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,0-4,174
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,0-4,100
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,0-4,141
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,0-4,202
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,0-4,148
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,0-4,68
2013,6,Gràcia,29,el Coll,Male,0-4,39
2013,6,Gràcia,30,la Salut,Male,0-4,54
2013,6,Gràcia,31,la Vila de Gràcia,Male,0-4,209
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,0-4,154
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,0-4,85
2013,7,Horta-Guinardó,34,Can Baró,Male,0-4,32
2013,7,Horta-Guinardó,35,el Guinardó,Male,0-4,156
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,0-4,51
2013,7,Horta-Guinardó,37,el Carmel,Male,0-4,157
2013,7,Horta-Guinardó,38,la Teixonera,Male,0-4,55
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,0-4,29
2013,7,Horta-Guinardó,40,Montbau,Male,0-4,25
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,0-4,20
2013,7,Horta-Guinardó,42,la Clota,Male,0-4,4
2013,7,Horta-Guinardó,43,Horta,Male,0-4,108
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,0-4,107
2013,8,Nou Barris,45,Porta,Male,0-4,113
2013,8,Nou Barris,46,el Turó de la Peira,Male,0-4,76
2013,8,Nou Barris,47,Can Peguera,Male,0-4,6
2013,8,Nou Barris,48,la Guineueta,Male,0-4,58
2013,8,Nou Barris,49,Canyelles,Male,0-4,20
2013,8,Nou Barris,50,les Roquetes,Male,0-4,78
2013,8,Nou Barris,51,Verdun,Male,0-4,62
2013,8,Nou Barris,52,la Prosperitat,Male,0-4,108
2013,8,Nou Barris,53,la Trinitat Nova,Male,0-4,36
2013,8,Nou Barris,54,Torre Baró,Male,0-4,13
2013,8,Nou Barris,55,Ciutat Meridiana,Male,0-4,51
2013,8,Nou Barris,56,Vallbona,Male,0-4,9
2013,9,Sant Andreu,57,la Trinitat Vella,Male,0-4,68
2013,9,Sant Andreu,58,Baró de Viver,Male,0-4,9
2013,9,Sant Andreu,59,el Bon Pastor,Male,0-4,96
2013,9,Sant Andreu,60,Sant Andreu,Male,0-4,288
2013,9,Sant Andreu,61,la Sagrera,Male,0-4,126
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,0-4,71
2013,9,Sant Andreu,63,Navas,Male,0-4,90
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,0-4,146
2013,10,Sant Martí,65,el Clot,Male,0-4,128
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,0-4,67
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,0-4,55
2013,10,Sant Martí,68,el Poblenou,Male,0-4,190
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,0-4,99
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,0-4,117
2013,10,Sant Martí,71,Provençals del Poblenou,Male,0-4,89
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,0-4,89
2013,10,Sant Martí,73,la Verneda i la Pau,Male,0-4,101
2013,1,Ciutat Vella,1,el Raval,Male,0-4,251
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,0-4,48
2013,1,Ciutat Vella,3,la Barceloneta,Male,0-4,40
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,0-4,91
2013,2,Eixample,5,el Fort Pienc,Male,0-4,134
2013,2,Eixample,6,la Sagrada Família,Male,0-4,179
2013,2,Eixample,7,la Dreta de l'Eixample,Male,0-4,190
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,0-4,182
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,0-4,232
2013,2,Eixample,10,Sant Antoni,Male,0-4,128
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,0-4,174
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,0-4,6
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,0-4,173
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,0-4,40
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,0-4,73
2013,3,Sants-Montjuïc,16,la Bordeta,Male,0-4,80
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,0-4,101
2013,3,Sants-Montjuïc,18,Sants,Male,0-4,181
2013,4,Les Corts,19,les Corts,Male,0-4,209
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,0-4,88
2013,4,Les Corts,21,Pedralbes,Male,0-4,60
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,0-4,36
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,0-4,145
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,0-4,107
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,0-4,132
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,0-4,258
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,0-4,140
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,0-4,75
2013,6,Gràcia,29,el Coll,Male,0-4,41
2013,6,Gràcia,30,la Salut,Male,0-4,64
2013,6,Gràcia,31,la Vila de Gràcia,Male,0-4,231
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,0-4,142
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,0-4,87
2013,7,Horta-Guinardó,34,Can Baró,Male,0-4,49
2013,7,Horta-Guinardó,35,el Guinardó,Male,0-4,157
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,0-4,52
2013,7,Horta-Guinardó,37,el Carmel,Male,0-4,166
2013,7,Horta-Guinardó,38,la Teixonera,Male,0-4,43
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,0-4,24
2013,7,Horta-Guinardó,40,Montbau,Male,0-4,22
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,0-4,22
2013,7,Horta-Guinardó,42,la Clota,Male,0-4,3
2013,7,Horta-Guinardó,43,Horta,Male,0-4,107
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,0-4,104
2013,8,Nou Barris,45,Porta,Male,0-4,97
2013,8,Nou Barris,46,el Turó de la Peira,Male,0-4,86
2013,8,Nou Barris,47,Can Peguera,Male,0-4,11
2013,8,Nou Barris,48,la Guineueta,Male,0-4,63
2013,8,Nou Barris,49,Canyelles,Male,0-4,22
2013,8,Nou Barris,50,les Roquetes,Male,0-4,102
2013,8,Nou Barris,51,Verdun,Male,0-4,69
2013,8,Nou Barris,52,la Prosperitat,Male,0-4,138
2013,8,Nou Barris,53,la Trinitat Nova,Male,0-4,35
2013,8,Nou Barris,54,Torre Baró,Male,0-4,13
2013,8,Nou Barris,55,Ciutat Meridiana,Male,0-4,67
2013,8,Nou Barris,56,Vallbona,Male,0-4,19
2013,9,Sant Andreu,57,la Trinitat Vella,Male,0-4,82
2013,9,Sant Andreu,58,Baró de Viver,Male,0-4,16
2013,9,Sant Andreu,59,el Bon Pastor,Male,0-4,86
2013,9,Sant Andreu,60,Sant Andreu,Male,0-4,273
2013,9,Sant Andreu,61,la Sagrera,Male,0-4,121
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,0-4,67
2013,9,Sant Andreu,63,Navas,Male,0-4,91
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,0-4,144
2013,10,Sant Martí,65,el Clot,Male,0-4,127
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,0-4,59
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,0-4,57
2013,10,Sant Martí,68,el Poblenou,Male,0-4,222
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,0-4,112
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,0-4,124
2013,10,Sant Martí,71,Provençals del Poblenou,Male,0-4,103
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,0-4,103
2013,10,Sant Martí,73,la Verneda i la Pau,Male,0-4,136
2013,1,Ciutat Vella,1,el Raval,Male,5-9,212
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,55
2013,1,Ciutat Vella,3,la Barceloneta,Male,5-9,50
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,72
2013,2,Eixample,5,el Fort Pienc,Male,5-9,133
2013,2,Eixample,6,la Sagrada Família,Male,5-9,168
2013,2,Eixample,7,la Dreta de l'Eixample,Male,5-9,187
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,165
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,5-9,216
2013,2,Eixample,10,Sant Antoni,Male,5-9,132
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,145
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,5-9,2
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,151
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,36
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,61
2013,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,73
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,95
2013,3,Sants-Montjuïc,18,Sants,Male,5-9,161
2013,4,Les Corts,19,les Corts,Male,5-9,179
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,110
2013,4,Les Corts,21,Pedralbes,Male,5-9,62
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,5-9,25
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,153
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,104
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,127
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,247
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,132
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,70
2013,6,Gràcia,29,el Coll,Male,5-9,32
2013,6,Gràcia,30,la Salut,Male,5-9,53
2013,6,Gràcia,31,la Vila de Gràcia,Male,5-9,162
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,5-9,137
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,5-9,104
2013,7,Horta-Guinardó,34,Can Baró,Male,5-9,39
2013,7,Horta-Guinardó,35,el Guinardó,Male,5-9,164
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,54
2013,7,Horta-Guinardó,37,el Carmel,Male,5-9,144
2013,7,Horta-Guinardó,38,la Teixonera,Male,5-9,44
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,5-9,29
2013,7,Horta-Guinardó,40,Montbau,Male,5-9,26
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,25
2013,7,Horta-Guinardó,42,la Clota,Male,5-9,3
2013,7,Horta-Guinardó,43,Horta,Male,5-9,124
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,113
2013,8,Nou Barris,45,Porta,Male,5-9,115
2013,8,Nou Barris,46,el Turó de la Peira,Male,5-9,72
2013,8,Nou Barris,47,Can Peguera,Male,5-9,14
2013,8,Nou Barris,48,la Guineueta,Male,5-9,55
2013,8,Nou Barris,49,Canyelles,Male,5-9,25
2013,8,Nou Barris,50,les Roquetes,Male,5-9,74
2013,8,Nou Barris,51,Verdun,Male,5-9,49
2013,8,Nou Barris,52,la Prosperitat,Male,5-9,113
2013,8,Nou Barris,53,la Trinitat Nova,Male,5-9,41
2013,8,Nou Barris,54,Torre Baró,Male,5-9,11
2013,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,68
2013,8,Nou Barris,56,Vallbona,Male,5-9,5
2013,9,Sant Andreu,57,la Trinitat Vella,Male,5-9,57
2013,9,Sant Andreu,58,Baró de Viver,Male,5-9,19
2013,9,Sant Andreu,59,el Bon Pastor,Male,5-9,89
2013,9,Sant Andreu,60,Sant Andreu,Male,5-9,277
2013,9,Sant Andreu,61,la Sagrera,Male,5-9,121
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,62
2013,9,Sant Andreu,63,Navas,Male,5-9,95
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,160
2013,10,Sant Martí,65,el Clot,Male,5-9,127
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,45
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,50
2013,10,Sant Martí,68,el Poblenou,Male,5-9,182
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,95
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,138
2013,10,Sant Martí,71,Provençals del Poblenou,Male,5-9,94
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,129
2013,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,124
2013,1,Ciutat Vella,1,el Raval,Male,5-9,210
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,44
2013,1,Ciutat Vella,3,la Barceloneta,Male,5-9,67
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,76
2013,2,Eixample,5,el Fort Pienc,Male,5-9,124
2013,2,Eixample,6,la Sagrada Família,Male,5-9,178
2013,2,Eixample,7,la Dreta de l'Eixample,Male,5-9,190
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,147
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,5-9,181
2013,2,Eixample,10,Sant Antoni,Male,5-9,126
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,166
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,5-9,2
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,147
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,40
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,56
2013,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,74
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,102
2013,3,Sants-Montjuïc,18,Sants,Male,5-9,162
2013,4,Les Corts,19,les Corts,Male,5-9,161
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,90
2013,4,Les Corts,21,Pedralbes,Male,5-9,66
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,5-9,41
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,160
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,101
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,142
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,240
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,155
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,75
2013,6,Gràcia,29,el Coll,Male,5-9,38
2013,6,Gràcia,30,la Salut,Male,5-9,43
2013,6,Gràcia,31,la Vila de Gràcia,Male,5-9,196
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,5-9,140
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,5-9,93
2013,7,Horta-Guinardó,34,Can Baró,Male,5-9,38
2013,7,Horta-Guinardó,35,el Guinardó,Male,5-9,136
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,56
2013,7,Horta-Guinardó,37,el Carmel,Male,5-9,131
2013,7,Horta-Guinardó,38,la Teixonera,Male,5-9,55
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,5-9,25
2013,7,Horta-Guinardó,40,Montbau,Male,5-9,10
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,30
2013,7,Horta-Guinardó,42,la Clota,Male,5-9,0
2013,7,Horta-Guinardó,43,Horta,Male,5-9,112
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,103
2013,8,Nou Barris,45,Porta,Male,5-9,103
2013,8,Nou Barris,46,el Turó de la Peira,Male,5-9,60
2013,8,Nou Barris,47,Can Peguera,Male,5-9,12
2013,8,Nou Barris,48,la Guineueta,Male,5-9,75
2013,8,Nou Barris,49,Canyelles,Male,5-9,31
2013,8,Nou Barris,50,les Roquetes,Male,5-9,73
2013,8,Nou Barris,51,Verdun,Male,5-9,48
2013,8,Nou Barris,52,la Prosperitat,Male,5-9,115
2013,8,Nou Barris,53,la Trinitat Nova,Male,5-9,43
2013,8,Nou Barris,54,Torre Baró,Male,5-9,10
2013,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,66
2013,8,Nou Barris,56,Vallbona,Male,5-9,14
2013,9,Sant Andreu,57,la Trinitat Vella,Male,5-9,56
2013,9,Sant Andreu,58,Baró de Viver,Male,5-9,11
2013,9,Sant Andreu,59,el Bon Pastor,Male,5-9,106
2013,9,Sant Andreu,60,Sant Andreu,Male,5-9,270
2013,9,Sant Andreu,61,la Sagrera,Male,5-9,132
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,61
2013,9,Sant Andreu,63,Navas,Male,5-9,72
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,145
2013,10,Sant Martí,65,el Clot,Male,5-9,137
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,64
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,50
2013,10,Sant Martí,68,el Poblenou,Male,5-9,205
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,92
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,113
2013,10,Sant Martí,71,Provençals del Poblenou,Male,5-9,89
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,94
2013,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,148
2013,1,Ciutat Vella,1,el Raval,Male,5-9,216
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,64
2013,1,Ciutat Vella,3,la Barceloneta,Male,5-9,46
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,74
2013,2,Eixample,5,el Fort Pienc,Male,5-9,131
2013,2,Eixample,6,la Sagrada Família,Male,5-9,167
2013,2,Eixample,7,la Dreta de l'Eixample,Male,5-9,174
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,155
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,5-9,233
2013,2,Eixample,10,Sant Antoni,Male,5-9,130
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,156
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,5-9,3
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,144
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,45
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,57
2013,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,60
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,86
2013,3,Sants-Montjuïc,18,Sants,Male,5-9,162
2013,4,Les Corts,19,les Corts,Male,5-9,177
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,90
2013,4,Les Corts,21,Pedralbes,Male,5-9,49
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,5-9,23
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,156
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,101
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,140
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,243
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,131
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,69
2013,6,Gràcia,29,el Coll,Male,5-9,33
2013,6,Gràcia,30,la Salut,Male,5-9,63
